product_id,customer_id,id,title,purchased_at,created_at,content,thank_count,rating
22052325,11315257,16830948,Cuc ki hai long,2022-06-21 08:50:37,2022-06-25 08:40:16,,0,5
22052325,22207386,16788059,Cuc ki hai long,2022-06-21 01:06:33,2022-06-21 14:12:42,,0,5
22052325,6738512,16755949,Cuc ki hai long,2022-06-17 17:35:59,2022-06-18 16:14:12,,0,5
22052325,6625594,16753101,Cuc ki hai long,2022-05-31 17:27:46,2022-06-18 12:23:08,,0,5
22052325,18643118,16477373,Cuc ki hai long,2022-05-26 16:39:52,2022-05-27 10:37:16,,0,5
22052325,14542640,16450341,Cuc ki hai long,2022-04-12 10:57:58,2022-05-25 06:22:34,,0,5
22052325,1805233,16443844,Cuc ki hai long,2022-05-23 17:49:14,2022-05-24 15:11:41,,0,5
22052325,1388558,15977340,Cuc ki hai long,2022-04-16 19:22:40,2022-04-18 12:18:47,ngon,0,5
22052325,27326136,15989394,Cuc ki hai long,2022-04-16 20:36:16,2022-04-19 09:12:08,,0,5
22052325,19634832,15932903,Cuc ki hai long,2022-04-13 20:16:20,2022-04-15 12:45:46,,0,5
22052325,9194649,15587903,Cuc ki hai long,2022-03-16 09:56:09,2022-03-25 09:29:10,Ok,0,5
22052325,20105708,15417841,Cuc ki hai long,2022-03-14 17:56:14,2022-03-14 19:17:41,ok,0,5
22052325,15759617,2879108,Cuc ki hai long,2020-01-13 22:42:47,2020-01-15 14:33:31,Cam thay rat hai long giao hang nhanh gia phu hop,0,5
22052325,7769179,14151681,Cuc ki hai long,2021-12-27 00:22:29,2021-12-29 20:56:38,,0,5
22052325,399074,13765053,Cuc ki hai long,2021-12-12 09:09:47,2021-12-12 12:59:30,,0,5
22052325,6017091,3010572,Tot,2020-02-07 19:36:05,2020-02-17 07:22:41,"Giao hang nhanh, goi ky nhung chua su dung. Khi nao dung se noi",0,5
22052325,10011772,4130280,Cuc ki hai long,2020-01-08 17:45:50,2020-07-19 20:01:07,,0,5
22052325,6104746,15783945,Rat khong hai long,2022-04-05 05:01:50,2022-04-05 16:16:54,San pham ko tang kem khan tam nhu mo ta,0,1
22052325,27855429,18605598,Hai long,2022-12-01 18:32:13,2023-01-09 19:06:49,,0,4
22052325,14144644,18570131,Hai long,2023-01-03 14:02:45,2023-01-04 21:05:37,,0,4
22052325,23929163,16888190,Hai long,2022-05-24 18:21:02,2022-06-30 07:30:27,sach ma it bot,0,4
22052325,27968274,17635803,Hai long,2022-08-06 00:44:17,2022-09-08 21:44:17,,0,4
22052325,16768988,17514693,Hai long,2022-08-08 22:11:32,2022-08-25 10:33:19,Ok,0,4
22052325,9671293,15253017,Hai long,2022-03-02 13:01:56,2022-03-04 14:34:36,,0,4
22052325,25879691,13794330,Cuc ki hai long,2021-12-09 11:40:12,2021-12-13 14:27:20,,0,4
22052325,246877,3185102,Hai long,2020-03-14 16:44:19,2020-03-17 18:25:55,"Chat luong rat tot, gia sale",0,4
22052325,12278412,4480380,Hai long,2019-11-16 09:45:27,2020-08-15 22:43:19,,0,4
196953338,24567892,17930545,Cuc ki hai long,2022-10-10 14:22:35,2022-10-11 17:16:52,"Giao hang: rat nhanh. Shipper rat rat rat co tam luon.
Ve san pham: goi hang can than.
Tuy nhien minh thay mau moi cua innisfree nen mua thu coi do pH co thap hon khong. Ma thu no van la pH khoang 8 (cao). Moi nguoi can nhac nhe. Mac du sach sau nhung se lam mat lop dau tu nhien tren da, rua xong phai duong am ngay neu khong se do nhieu dau hon do. Mua luc sale nen gia re hon.",1,5
196953338,1866036,18303628,Cuc ki hai long,2022-11-11 07:13:41,2022-11-28 10:50:54,"Do cua Innisfree minh thay dung co hieu qua ngay, hay la do da minh hop thi khong biet :v mua sale 11.11 vua re ma lai duoc tang ca 1 dong qua. Qua thich",0,5
196953338,18989288,18404862,Cuc ki hai long,2022-12-12 00:27:36,2022-12-12 22:41:58,Giao hang nhanh. Dong goi tot. San pham mui de chiu. Khong gay kich ung da. Hai long.,1,5
196953338,14622184,18418548,Cuc ki hai long,2022-12-12 15:10:08,2022-12-14 17:54:25,Thuong hieu nay minh da xai lau nam rat ok. Nhung truoc minh mua tai shop. Nay thu tren tiki. Gia tot hon. Giao hang nhanh. Ung ho,0,5
196953338,16726664,18628088,Cuc ki hai long,2023-01-07 09:26:40,2023-01-13 06:05:39,Lam sach sau. Sua rua mat mem min cuc ly thich. Ko bi kho da sau khi rua. Se mua tiep lan sau.,0,5
196953338,27842877,19320830,Cuc ki hai long,2023-06-18 09:03:46,2023-06-23 23:03:24,Kha on,0,5
196953338,20206589,18428195,Cuc ki hai long,2022-12-12 03:58:56,2022-12-15 13:43:10,Lam sach sau  dog goi sp tot,0,5
196953338,8272223,18588602,Cuc ki hai long,2022-09-25 11:42:45,2023-01-07 13:22:13,Su dung tot va phu hop voi da cua minh0,0,5
196953338,28147401,19239472,Cuc ki hai long,2023-05-06 21:11:22,2023-05-29 07:16:00,"Rat tot nen mua nha!!
Dung nhanh het 
Vi hang chinh hang nen mn yen tam nha!",0,5
196953338,11196120,18967158,Cuc ki hai long,2023-03-15 10:41:58,2023-03-16 18:30:58,"hang ok ,,,,,,,,,,,,,,,,,,,,,",0,5
196953338,1177247,17922398,Cuc ki hai long,2022-10-06 22:15:59,2022-10-10 20:40:08,Mui rat de chiu. Ko bi kho da,0,5
196953338,9026323,18180073,Cuc ki hai long,2022-11-11 00:36:14,2022-11-11 18:14:35,"San pham rat tot, da dung rat nhieu tuyt, sp ko lam kho da gia hop ly",0,5
196953338,7681076,18294953,Cuc ki hai long,2022-11-25 21:23:12,2022-11-26 21:43:44,Voi qua,0,5
196953338,19740979,18559573,Cuc ki hai long,2022-11-29 22:25:49,2023-01-03 08:23:35,,0,5
196953338,28081419,17974081,Cuc ki hai long,2022-10-11 21:15:55,2022-10-16 17:41:36,"Sua rua mat innisfree sach da nhon rat tot,  giao hang nhanh",0,5
196953338,9903956,19364221,Cuc ki hai long,2023-05-10 11:58:57,2023-07-09 20:06:42,"Lam sach sau, sach nhon",0,5
196953338,15256087,17920380,Cuc ki hai long,2022-10-06 00:15:52,2022-10-10 16:50:50,Ok,0,5
196953338,28257898,18201205,Cuc ki hai long,2022-10-26 15:45:34,2022-11-14 08:37:50,Sach sau .da minh hon hop.co mun an dung on,0,5
196953338,19224078,19588017,Cuc ki hai long,2023-10-07 17:03:14,2023-10-13 22:36:57,,0,5
196953338,20166172,19488347,Cuc ki hai long,2023-08-12 13:53:58,2023-08-26 19:04:21,,0,5
196953338,9006330,19451950,Cuc ki hai long,2023-03-24 06:47:56,2023-08-12 01:27:50,,0,5
196953338,176305,19198560,Cuc ki hai long,2023-04-26 09:42:36,2023-05-16 08:29:49,Rat vua y,0,5
196953338,6770301,19409806,Cuc ki hai long,2023-05-03 10:52:02,2023-07-26 11:30:29,,0,5
196953338,17247994,18253128,Cuc ki hai long,2022-10-31 14:08:06,2022-11-20 23:25:18,"Lam sach, khong gay kich ung da",0,5
196953338,13844196,18650569,Cuc ki hai long,2022-12-16 20:07:58,2023-01-16 18:36:44,Hang chuan nhe ca nha,0,5
196953338,18463807,19306336,Cuc ki hai long,2023-04-25 19:53:11,2023-06-18 22:08:45,,0,5
196953338,28501782,18344070,Cuc ki hai long,2022-11-29 12:45:13,2022-12-04 10:48:39,"Mui thom mat, su dung on",0,5
196953338,19518991,19288046,Cuc ki hai long,2023-06-12 10:46:49,2023-06-12 22:11:44,,0,5
196953338,20278632,18438841,Cuc ki hai long,2022-12-12 06:14:56,2022-12-16 19:33:57,Da Sai nhieu lan roi,0,5
196953338,20807214,19227810,Cuc ki hai long,2023-04-26 17:47:13,2023-05-25 11:02:03,,0,5
196953338,418851,19208248,Cuc ki hai long,2023-05-08 13:35:53,2023-05-18 23:17:27,,0,5
196953338,14919038,19133355,Cuc ki hai long,2023-04-08 10:15:48,2023-04-26 10:58:01,ok,0,5
196953338,11307326,19166797,Cuc ki hai long,2023-05-02 15:15:13,2023-05-06 21:44:55,,0,5
196953338,17474123,19164355,Cuc ki hai long,2023-02-14 20:00:56,2023-05-06 10:59:53,,0,5
196953338,27728224,19138980,Cuc ki hai long,2023-03-20 22:27:03,2023-04-27 21:19:08,,0,5
196953338,9052428,19130566,Cuc ki hai long,2023-04-24 07:38:38,2023-04-25 14:55:24,,0,5
196953338,28642758,19114217,Cuc ki hai long,2022-12-24 20:59:56,2023-04-20 22:03:26,,0,5
196953338,656031,19101169,Cuc ki hai long,2022-11-11 20:53:25,2023-04-17 14:02:21,,0,5
196953338,17175683,19096620,Cuc ki hai long,2023-04-15 15:40:41,2023-04-16 10:05:46,,0,5
196953338,1553861,19087051,Cuc ki hai long,2023-04-12 22:16:28,2023-04-13 17:07:54,,0,5
196953338,9718468,19053679,Cuc ki hai long,2023-04-04 20:56:58,2023-04-05 09:53:15,,0,5
196953338,6106287,19006457,Cuc ki hai long,2022-12-12 14:48:28,2023-03-24 23:11:40,,0,5
196953338,11405225,18996488,Cuc ki hai long,2023-03-20 12:56:58,2023-03-22 20:27:36,,0,5
196953338,648852,18986346,Cuc ki hai long,2023-02-19 21:29:50,2023-03-20 18:20:22,,0,5
196953338,20990391,18973105,Cuc ki hai long,2023-03-16 08:56:02,2023-03-17 21:08:34,,0,5
196953338,11376852,18957822,Cuc ki hai long,2023-03-08 11:18:59,2023-03-14 21:10:41,,0,5
196953338,1617328,18949701,Cuc ki hai long,2023-03-11 11:14:44,2023-03-13 11:40:41,,0,5
196953338,19503062,18947412,Cuc ki hai long,2022-11-11 23:35:21,2023-03-12 21:10:51,,0,5
196953338,138032,18936794,Cuc ki hai long,2023-02-08 09:34:54,2023-03-10 14:44:02,,0,5
196953338,6843658,18900154,Cuc ki hai long,2023-03-03 20:26:53,2023-03-04 08:45:33,,0,5
196953338,8040648,18895546,Cuc ki hai long,2023-03-03 11:56:03,2023-03-03 12:30:18,,0,5
196953338,6537704,18854057,Cuc ki hai long,2023-02-22 19:58:17,2023-02-23 16:23:31,,0,5
196953338,14377679,18848576,Cuc ki hai long,2023-02-22 13:01:39,2023-02-22 19:02:33,,0,5
196953338,1521707,18839035,Cuc ki hai long,2023-02-12 20:10:13,2023-02-21 08:46:00,,0,5
196953338,1540613,18068902,Cuc ki hai long,2022-10-23 01:49:45,2022-10-28 12:36:23,Dung rat thich,0,5
196953338,11947130,18763267,Cuc ki hai long,2022-10-25 09:20:22,2023-02-08 13:49:29,,0,5
196953338,8248929,18718938,Cuc ki hai long,2022-11-01 22:23:04,2023-02-01 20:56:03,,0,5
196953338,25984062,18658226,Cuc ki hai long,2022-11-07 10:17:36,2023-01-18 02:53:56,,0,5
196953338,28513023,18622079,Cuc ki hai long,2023-01-01 14:33:27,2023-01-12 08:39:03,,0,5
196953338,18741613,18596416,Cuc ki hai long,2023-01-01 17:39:48,2023-01-08 14:00:59,,0,5
196953338,6318756,18595542,Cuc ki hai long,2023-01-08 08:32:08,2023-01-08 12:01:26,,0,5
196953338,6946028,18534464,Cuc ki hai long,2022-11-19 18:25:47,2022-12-29 20:52:46,,0,5
196953338,10432073,18528270,Cuc ki hai long,2022-12-23 17:01:38,2022-12-29 00:19:50,,0,5
196953338,28561800,18518445,Cuc ki hai long,2022-12-22 14:14:27,2022-12-27 18:46:40,,0,5
196953338,11808731,18506235,Cuc ki hai long,2022-11-29 12:50:09,2022-12-26 09:25:24,,0,5
196953338,22507798,18490572,Cuc ki hai long,2022-12-21 20:35:47,2022-12-24 01:22:47,,0,5
196953338,28612935,18470549,Cuc ki hai long,2022-12-17 21:46:54,2022-12-21 12:18:26,,0,5
196953338,14987070,18450745,Cuc ki hai long,2022-12-12 00:15:52,2022-12-18 14:56:30,,0,5
196953338,1052831,18446994,Cuc ki hai long,2022-12-17 10:10:56,2022-12-17 21:48:20,,0,5
196953338,9936989,18440810,Cuc ki hai long,2022-12-12 23:45:01,2022-12-17 00:23:52,,0,5
196953338,23908851,18438443,Cuc ki hai long,2022-11-29 21:43:04,2022-12-16 18:26:46,,0,5
196953338,24161854,18432920,Cuc ki hai long,2022-12-12 00:15:07,2022-12-15 23:06:20,,0,5
196953338,1201976,18413139,Cuc ki hai long,2022-12-12 00:44:40,2022-12-14 00:21:09,,0,5
196953338,13123523,18411113,Cuc ki hai long,2022-11-11 20:38:52,2022-12-13 18:53:41,,0,5
196953338,8803891,18411073,Cuc ki hai long,2022-11-18 13:46:31,2022-12-13 18:46:17,,0,5
196953338,12957508,18383498,Cuc ki hai long,2022-12-08 20:39:37,2022-12-10 10:05:46,,0,5
196953338,8798270,18355472,Cuc ki hai long,2022-12-03 01:08:29,2022-12-06 01:11:30,,0,5
196953338,7978164,18331210,Cuc ki hai long,2022-11-29 21:06:37,2022-12-02 09:37:09,,0,5
196953338,20861962,18306420,Cuc ki hai long,2022-11-23 05:39:54,2022-11-28 16:06:11,,0,5
196953338,21256957,18298970,Cuc ki hai long,2022-11-25 08:35:00,2022-11-27 15:30:02,,0,5
196953338,1087717,18292489,Cuc ki hai long,2022-11-23 13:21:49,2022-11-26 16:05:09,,0,5
196953338,412338,18281874,Cuc ki hai long,2022-10-17 19:18:24,2022-11-25 10:11:39,,0,5
196953338,1407245,18278771,Cuc ki hai long,2022-11-23 11:13:50,2022-11-24 20:56:32,,0,5
196953338,9377028,18044569,Cuc ki hai long,2022-10-10 00:15:41,2022-10-25 15:28:19,Tot,0,5
196953338,18991187,18245709,Cuc ki hai long,2022-11-11 10:19:30,2022-11-19 20:33:17,,0,5
196953338,12455616,18240697,Cuc ki hai long,2022-11-11 10:01:38,2022-11-19 06:35:15,,0,5
196953338,27309054,18234634,Cuc ki hai long,2022-10-10 00:49:27,2022-11-18 09:08:13,,0,5
196953338,24938382,18228266,Cuc ki hai long,2022-11-11 12:05:52,2022-11-17 11:32:44,,0,5
196953338,6435195,18217314,Cuc ki hai long,2022-11-11 00:06:39,2022-11-15 22:44:23,,0,5
196953338,14069490,18216213,Cuc ki hai long,2022-11-11 21:59:32,2022-11-15 20:35:34,,0,5
196953338,8464448,18208083,Cuc ki hai long,2022-11-11 01:14:36,2022-11-14 21:14:23,,0,5
196953338,5969914,18201033,Cuc ki hai long,2022-10-31 22:24:38,2022-11-14 08:18:04,,0,5
196953338,22421120,18185590,Cuc ki hai long,2022-11-11 05:40:13,2022-11-12 11:06:02,,0,5
196953338,6771112,18181364,Cuc ki hai long,2022-11-05 14:15:59,2022-11-11 20:25:11,,0,5
196953338,16309487,18154187,Cuc ki hai long,2022-10-09 20:31:35,2022-11-08 20:06:34,,0,5
196953338,10291743,18114149,Cuc ki hai long,2022-10-20 08:16:05,2022-11-03 10:55:27,,0,5
196953338,14030692,18051288,Cuc ki hai long,2022-10-15 18:57:57,2022-10-26 11:19:50,,0,5
196953338,6447604,18026202,Cuc ki hai long,2022-10-17 12:42:31,2022-10-23 12:22:03,,0,5
196953338,15030046,18013641,Cuc ki hai long,2022-10-14 13:23:14,2022-10-21 17:57:02,,0,5
196953338,20092946,17987325,Cuc ki hai long,2022-10-11 21:50:37,2022-10-18 10:53:02,,0,5
196953338,13579503,17982411,Cuc ki hai long,2022-10-17 12:56:51,2022-10-17 17:25:09,,0,5
196953338,16678837,17947553,Cuc ki hai long,2022-10-10 12:26:33,2022-10-13 13:07:32,,0,5
196953338,10179729,17940037,Cuc ki hai long,2022-10-10 00:38:07,2022-10-12 16:16:04,,0,5
196953338,8391901,17919500,Cuc ki hai long,2022-10-10 01:20:59,2022-10-10 15:14:54,,0,5
196953338,12028169,17765560,Cuc ki hai long,2022-09-09 12:11:52,2022-09-22 14:50:35,,0,5
196953338,11061479,17735915,Cuc ki hai long,2022-09-17 15:14:41,2022-09-19 11:49:33,,0,5
196953338,28157815,17686384,Cuc ki hai long,2022-09-09 21:14:39,2022-09-13 22:49:58,,0,5
196953338,28181034,17810986,Rat khong hai long,2022-09-25 10:48:01,2022-09-27 17:28:37,"Dung la lua dao ma, keu tang them ma ko thay dau, dat hang ben shoppe lau roi ko mat ship, thay ben tiki co qua tang nen moi thu dat cuoi cung la lua nguoi, mua ben lazada con re hon ay chu, da the mk con muon mua green tea nhung ko co nua",0,1
196953338,8695248,18266539,Rat khong hai long,2022-11-11 23:37:39,2022-11-23 00:28:34,"Sua rua mat se khit lo chan long co chua BHA nay minh thAy bi kho da, rua kieu tay manh rua xong da kho ma lam mat kho chiu. Noi mun nua @@ ultr doi le mat het may tram",0,1
196953338,665274,18495413,Hai long,2022-12-22 21:03:17,2022-12-24 19:50:33,Mua lam qua tang. Ben ngoai co vet ban o ca 2 tuyp,0,4
196953338,8227318,19448062,Hai long,2023-05-08 23:41:41,2023-08-10 15:19:27,,0,4
196953338,16850003,19369234,Hai long,2023-05-20 11:29:41,2023-07-11 14:04:25,,0,4
196953338,12559871,19265916,Hai long,2023-03-19 11:07:26,2023-06-06 15:20:50,,0,4
196953338,19683976,18922708,Hai long,2023-03-01 22:57:18,2023-03-07 22:24:13,,0,4
196953338,14585486,18908782,Hai long,2023-01-01 16:30:15,2023-03-05 16:32:13,,0,4
196953338,852047,18815643,Hai long,2022-10-09 07:36:40,2023-02-17 06:19:27,,0,4
196953338,8103461,18632177,Hai long,2022-11-20 11:35:23,2023-01-13 17:29:53,,0,4
196953338,8316507,18167794,Hai long,2022-10-25 06:56:37,2022-11-10 15:25:29,Tam on,0,4
196953338,19924828,18582393,Hai long,2023-01-01 21:26:05,2023-01-06 14:01:38,,0,4
196953338,16322291,18189668,Hai long,2022-11-11 22:07:34,2022-11-12 19:49:33,,0,4
196953338,22687452,18189095,Hai long,2022-10-18 08:20:09,2022-11-12 18:42:46,,0,4
196953338,25748379,18166653,Hai long,2022-10-09 09:33:38,2022-11-10 12:59:43,,0,4
631034,26866714,15429893,Cuc ki hai long,2022-03-12 22:25:31,2022-03-15 13:10:16,lan dau mua hang tren tiki va rat hai long vi tiki giao mot lan luon nen khong can lay nhieu lan. chai nay duoc gioi thieu rat tot. nhin hsd con lau. 4 nam nua,0,5
631034,27931696,17501840,Cuc ki hai long,2022-08-19 23:27:52,2022-08-23 18:52:42,"Dong goi tot co lo chong soc va nhan de vo
Sp ok nen dung rat tot re ma rua sach k bi kho da",0,5
631034,26179342,17427271,Cuc ki hai long,2022-08-15 20:09:01,2022-08-16 09:40:13,"Em nay minh xai duoc 5 6 lan gi roi a
Gia hssv ma hieu qua mang lai ca nhan minh thay kh thua gi may thuong hieu khac
Minh thuoc dang da dau ma xai em la kh con bong nhon nua, da mat duoc duong am, muot mat da lam
Ca nhan minh thay dong nay kh co mui gi kho chiu, kha nang tao bot okla, do PH on dinh nen kh gay kin kit da dau nhe. Xai em nay minh kh co bi lo ve viec noi mun do kho da luon a
Bao bi dep, toi gian theo dung phong cach Hada, nap chac lam luon, kh co long leo, moi toi minh tim hoai van chua thay hsd o dau :)))
Minh mua dot nay do sale, tiki bao tang tui nua nen quat lien, san pham hon 170k luon ma kh thay :((( kh biet sao
Nhung ma noi chung em nay 10/10 nha, moi nguoi nen thu",2,5
631034,27698411,17070107,Cuc ki hai long,2022-07-03 17:09:16,2022-07-14 23:17:16,san pham rat tot,1,5
631034,19101990,19474746,Cuc ki hai long,2023-08-17 18:57:10,2023-08-21 12:45:57,"San pham lam sach sau, khong gay kich ung, va khong gay kho da.",0,5
631034,13076741,2823848,"Hai long, sp cap am tot, ngon bo re",2019-12-31 21:19:07,2020-01-04 19:18:53,"Minh dung em sua rua mat (srm) Hada Labo Advanced Nourish- Hyaluron Cleanser nay cung gan het tuyp thu 3 roi, tat nhien la minh van thay thich lam. Nhung day la lan dau minh dung ung dung mua sam truc tuyen tai trang Tiki, vi thay duoc su tien loi, duoc mua hang chinh hang, ma khong qua ton thoi gian lua chon, lai con duoc giao hang tan nha luon. Cam nghi ve dich vu mua & van chuyen cua Tiki rat on nhe! Doi voi san pham nay thi minh dung cung du nhieu nen cac ban nao muon dung thu thi dung ngai ngung chi, hay nhanh tay dat hang di ne! Dac biet voi cac ban da kho thi cang can mua day, boi duong am cua em nay ok lam. Xai la se phe cho ma coi ^^ 
Noi ve thiet ke: em nay co dang tuyp nhu hinh, voi hai mau chu dao la trang va xanh da troi rat thanh tao, nha nhan, rat Hada Labo, rat Nhat.
Cam nhan sau khi dung: Sp co mot mui thom nhe khong gay kho chiu lam. Kha nang tao bot cua em nay minh danh gia la rat tot, minh dung tay khong cung da tao duoc 1 luong kha kha roi chua ke con dung luoi tao bot. Lop bot min, len loi sau vao tan lo chan long giup lam sach da mot cach hieu qua hon rat nhieu. Khi rua mat xong thi minh thay da cuc ki mem, sach vua phai chu khong sach qua dan den kho kin kit. Doi voi minh day la loai srm cho minh finish da nhat luon ay, da mem min, cang mong ma van du nuoc. Dung em nay con giup minh giam bot 1 it mun cam nua co ma. Do pH cua san pham nay la 5.5 va day la do pH rat hop li cho da mat.
Uu diem: Re voi tui tien sinh vien; rua du sach ma khong lam kho da; thanh phan on; bao bi don gian, mui nhe nhang, khong gay kho chiu; de tim mua chinh hang, do so hang gia.
Nhuoc diem: Tru khi bi di ung voi thanh phan trong srm, con khong thi khong co cho nao de che duoc
Neu ban dang muon tim 1 loai srm co day du chuc nang co ban, quan trong la rua nhe nhang khong gay kho da, o phan khuc gia re thi mua em ay dung thu di!",44,5
631034,11275004,3030317,Cuc ki hai long,2020-02-18 20:34:26,2020-02-20 11:01:57,"Giao hang sieu le luon, minh dat 8h toi hqa la 11h sang hom sau da giao roi. Truoc gio minh xai loai mau xanh , de chai nguoc sang khong thay gi. Nay dung thu chai mau trang, dat nguoc sang nhin luong kem het hon luon :v . Date den nam 2021 nha.Noi chung la rat hai long.",30,5
631034,11404804,16623370,Cuc ki hai long,2022-06-06 02:03:00,2022-06-08 13:45:28,chat kem dac. tao bot tot. rua xong am min. tam thoi la hop. neu ko bi kich ung se dung lau dai. dc tang son ofelia sieu xinh date xa lac.,0,5
631034,11993736,14860989,Cuc ki hai long,2022-02-07 20:27:10,2022-02-09 12:59:17,Nhan day du hang r aaa ship sieu nhanh luon y moi dat toi hom kia ma h da ship den roi,0,5
631034,16173012,15540301,Cuc ki hai long,2022-03-14 20:10:26,2022-03-22 09:05:59,"san pham dung kha thich. diu nhe, thom, hop voi da mat. do ph thap. ung y voi sp nay",0,5
631034,23030096,19000862,Cuc ki hai long,2023-03-19 08:32:08,2023-03-23 19:17:26,"Dong goi tot, duoc tang kem qua nen thich ghe, son nay de trang diem thi ok chu thay de troi",0,5
631034,16752265,10833465,Cuc ki hai long,2021-06-21 12:50:07,2021-07-03 09:29:59,"Tiki ki nay dung dip sale nen giao hang tre cho minh ca tuan le, nhung duoc cai anh giao hang de thuong, lai dung san pham, HSD con dai, gia tien sale rat hoi , van ung ho shop.",0,5
631034,21330898,16520084,Cuc ki hai long,2022-05-30 13:34:37,2022-05-31 08:13:42,chai to su dung lau. han su dung gan 3 nam. hang chat luong.,1,5
631034,1651456,11723760,Cuc ki hai long,2021-08-08 08:46:09,2021-08-10 15:26:55,"dang dich benh nhung tiki van chuan bi hang rat nhanh trong ngay da goi xong, 3 ngay la nhan hang
Chi la hoi bun a shiper cuc hang co dan de vo ma anh choi cai veo 
srm moi tinh co boc o nap chai
10d cho dv cua tiki( chu mk dat shopee hon 2 tuan r chua giao :) )
Minh chon tiki tranding nha",0,5
631034,14697191,10844835,Cuc ki hai long,2021-06-27 17:55:10,2021-07-03 16:25:39,"dat tu 27/6 den 3/7 moi nhan hang duoc, chua su dung nen cung hok biet chat luong sao",0,5
631034,14509134,2962661,Cuc ki hai long,2020-02-05 19:48:31,2020-02-07 17:09:14,"San pham tot, ko gay kich ung tren da, mui nhe nhang de chiu, tao bot cung duoc kha kha, lam sach sau duoc da mat sau khi da tay trang, co cap am vi the ma ko gay kho da, thiet ke nhin dep mat. Luong san pham cung duoc 3/4 cua tuyp, tuyp lan truoc mua minh dung duoc gan nua nam. Giao hang ok, anh shipper nhiet tinh, de thuong, giao 2 lan la nho nha tui lun roi ^^ Hang ko bi vo, bi hu hay dinh bui ban. Noi chung la kha OK",1,5
631034,27018732,15691927,Cuc ki hai long,2022-03-30 22:06:51,2022-03-31 10:42:47,"Bao bi moi, trong xin hon nhieu. Da dung lan thu 3",0,5
631034,7339321,15244749,Cuc ki hai long,2022-03-02 17:54:37,2022-03-04 00:17:57,"Giao hang cuc nhanh , chat luong san pham tot , can co thoi gian su dung se co danh gia khach quan hon , vi mua hang tren tiki nen minh cung yen tam hang chinh hang , han su dung con dai , dong goi chac chan can than .",0,5
631034,17663931,11474976,Cuc ki hai long,2021-07-26 02:19:12,2021-07-27 16:44:49,"giao hang cua tiki sao lai nhanh the eo oi, nhat la trong mua dich nnay. gia sp cung re hon cac san tmdt khac. nma cung chua ung lam khi ma k dc ap nhieu lan ma giam gia nhu shopee",0,5
631034,17118504,5696577,Cuc ki hai long,2020-11-17 19:57:25,2020-11-21 14:33:42,"Goi hang can than, con ve chat luong thi lan dau minh dung nen chua biet duoc.",0,5
631034,13466993,14494502,Hai long,2022-01-12 21:26:17,2022-01-16 13:47:38,hinh nhu moi thay bao bi ha?,0,5
631034,21634025,17632497,Cuc ki hai long,2022-09-05 11:04:28,2022-09-08 16:07:38,"Hang nguyen ven, san pham mui de chiu, minh dung thu srm loai mau xanh r thay hop nen mua them loai nay dung ",0,5
631034,10581023,13569470,Cuc ki hai long,2021-11-11 07:43:53,2021-12-02 11:46:43,"Sua rua mat cap nuoc duong da khoi can ban cai a =))))) minh xai may tuyp roi rat tot cho da kho, rua sach diu nhe nhung van khong kho da",0,5
631034,6791304,14346563,Cuc ki hai long,2022-01-06 04:45:58,2022-01-09 16:38:47,"Da mua rat nhieu lan Do pH can bang, rua xong khong bi kho da, am min.",0,5
631034,26945116,16836734,Cuc ki hai long,2022-04-05 15:47:16,2022-06-25 16:53:41,"Tien nao cua day. Mua bo dat tien xiu nhung mac dep, ben, sang. Size vua form nguoi minh, chat lua mac mat.",0,5
631034,27211823,15697962,Cuc ki hai long,2022-03-30 16:01:11,2022-03-31 16:07:06,"San pham tot, chuan chi dung nhu yeu cau va shop mo ta. Dong goi chac chan, giao hang nhanh chong, 5 sao cho chat luong!",0,5
631034,14655389,6509169,Cuc ki hai long,2020-12-24 07:15:30,2020-12-26 10:20:13,"Sua rua mat gia re ma chat luong tot ne, cai thoi bi mun dau kho khong biet xai loai nao thi em nay nhu vi cuu tinh cua minh di a, rua sach ma khong bi kho hay cang da ???",0,5
631034,5480763,13684556,Cuc ki hai long,2021-12-07 09:39:47,2021-12-08 14:57:08,"giao hang nhanh cuc moi dat hom qua hom nay da giao roi, rua mat xong khong bi kho queo, cuu roi lan da bong troc mua lanh cua minh",0,5
631034,15112927,3184395,Cuc ki hai long,2020-03-15 20:04:36,2020-03-17 16:40:54,giao hang xieu nhanh dong goi can than,0,5
631034,21532205,19484354,Cuc ki hai long,2023-08-22 22:34:32,2023-08-25 05:22:39,Giao hang nhanh chong. Mui huong SP chua ok lam.,0,5
631034,6232164,3008091,cuc ky hai long,2019-10-04 18:06:35,2020-02-16 13:27:15,"Da minh khi su dung khong bi kho kin kit, mem muot, rat cang nuoc va cam giac da rat sach. Co nhieu ban bao bi di ung noi mun nhung minh nghi con do noi tiet to va loai da, cach tao bot. Nhung rieng minh thi minh cam thay rat ung. Dung thich hon senka, innisfree vi 2 loai nay do ph cao, mac du sach nhung dung lau da de hong",2,5
631034,8646636,14158064,Cuc ki hai long,2021-12-28 13:58:16,2021-12-30 10:09:30,Giao hang sieu nhanh a chat luong sp mk chua dung nen chua biet ntn,0,5
631034,27156186,15598524,Cuc ki hai long,2022-03-24 11:15:21,2022-03-25 20:29:54,Chua dung nhung dong goi can than giao hang nhanh. iu,0,5
